"","GID_0","NAME_0","GID_1","NAME_1","NL_NAME_1","GID_2","NAME_2","VARNAME_2","NL_NAME_2","TYPE_2","ENGTYPE_2","CC_2","HASC_2"
"184900","JPN","Japan","JPN.5_1","Ehime","愛媛県","JPN.5.13_1","Saijō",NA,"西条市","Shi","City",NA,NA
"185089","JPN","Japan","JPN.5_1","Ehime","愛媛県","JPN.5.14_1","Seiyo",NA,"西予市","Shi","City",NA,NA
"184832","JPN","Japan","JPN.5_1","Ehime","愛媛県","JPN.5.15_1","Shikokuchūō",NA,"四国中央市","Shi","City",NA,NA
"184961","JPN","Japan","JPN.5_1","Ehime","愛媛県","JPN.5.16_1","Tobe",NA,"砥部町","Machi","Town",NA,NA
"184923","JPN","Japan","JPN.5_1","Ehime","愛媛県","JPN.5.17_1","Tōon",NA,"東温市","Shi","City",NA,NA
"185026","JPN","Japan","JPN.5_1","Ehime","愛媛県","JPN.5.18_1","Uchiko",NA,"内子町","Machi","Town",NA,NA
"185243","JPN","Japan","JPN.5_1","Ehime","愛媛県","JPN.5.19_1","Uwajima",NA,"宇和島市","Shi","City",NA,"JP.EH.UW"
"185076","JPN","Japan","JPN.5_1","Ehime","愛媛県","JPN.5.20_1","Yawatahama",NA,"八幡浜","Shi","City",NA,"JP.EH.YW"
"183481","JPN","Japan","JPN.6_1","Fukui","福井県","JPN.6.1_1","Awara",NA,"あわら市","Shi","City",NA,NA
"183632","JPN","Japan","JPN.6_1","Fukui","福井県","JPN.6.2_1","Echizen",NA,"越前市","Machi","Town",NA,NA
"183676","JPN","Japan","JPN.6_1","Fukui","福井県","JPN.6.3_1","Echizen City",NA,"越前市","Shi","City",NA,NA
"183569","JPN","Japan","JPN.6_1","Fukui","福井県","JPN.6.4_1","Eiheiji",NA,"永平寺町","Machi","Town",NA,NA
"183532","JPN","Japan","JPN.6_1","Fukui","福井県","JPN.6.5_1","Fukui",NA,"福井市","Shi","City",NA,"JP.FI.FK"
"183674","JPN","Japan","JPN.6_1","Fukui","福井県","JPN.6.6_1","Ikeda",NA,"池田町","Machi","Town",NA,NA
"183553","JPN","Japan","JPN.6_1","Fukui","福井県","JPN.6.7_1","Katsuyama",NA,"勝山市","Shi","City",NA,"JP.FI.KT"
"183841","JPN","Japan","JPN.6_1","Fukui","福井県","JPN.6.8_1","Mihama",NA,"美浜町","Machi","Town",NA,NA
"183717","JPN","Japan","JPN.6_1","Fukui","福井県","JPN.6.9_1","Minamiechizen",NA,"南越前町","Machi","Town",NA,NA
"183929","JPN","Japan","JPN.6_1","Fukui","福井県","JPN.6.10_1","Obama",NA,"小浜市","Shi","City",NA,"JP.FI.OB"
"184002","JPN","Japan","JPN.6_1","Fukui","福井県","JPN.6.11_1","Ōi",NA,"おおい町","Machi","Town",NA,NA
"183596","JPN","Japan","JPN.6_1","Fukui","福井県","JPN.6.12_1","Ōno",NA,"大野市","Shi","City",NA,NA
"183649","JPN","Japan","JPN.6_1","Fukui","福井県","JPN.6.13_1","Sabae",NA,"鯖江市","Shi","City",NA,"JP.FI.SB"
"183505","JPN","Japan","JPN.6_1","Fukui","福井県","JPN.6.14_1","Sakai City",NA,"坂井市","Shi","City",NA,"JP.FI.SK"
"183943","JPN","Japan","JPN.6_1","Fukui","福井県","JPN.6.15_1","Takahama",NA,"高浜町","Machi","Town",NA,NA
"183833","JPN","Japan","JPN.6_1","Fukui","福井県","JPN.6.16_1","Tsuruga",NA,"敦賀市","Shi","City",NA,"JP.FI.TS"
"183903","JPN","Japan","JPN.6_1","Fukui","福井県","JPN.6.17_1","Wakasa",NA,"若狭町","Machi","Town",NA,NA
"185027","JPN","Japan","JPN.7_1","Fukuoka","福岡県","JPN.7.1_1","Aka",NA,"赤村","Mura","Village",NA,NA
"185101","JPN","Japan","JPN.7_1","Fukuoka","福岡県","JPN.7.2_1","Asakura",NA,"朝倉市","Shi","City",NA,"JP.FO.AS"
"184917","JPN","Japan","JPN.7_1","Fukuoka","福岡県","JPN.7.3_1","Ashiya",NA,"芦屋町","Machi","Town",NA,NA
"185035","JPN","Japan","JPN.7_1","Fukuoka","福岡県","JPN.7.4_1","Buzen",NA,"豊前市","Shi","City",NA,"JP.FO.BZ"
"185193","JPN","Japan","JPN.7_1","Fukuoka","福岡県","JPN.7.5_1","Chikugo",NA,"筑後市","Shi","City",NA,"JP.FO.CG"
"185015","JPN","Japan","JPN.7_1","Fukuoka","福岡県","JPN.7.6_1","Chikujō",NA,"築上町","Machi","Town",NA,NA
"185077","JPN","Japan","JPN.7_1","Fukuoka","福岡県","JPN.7.7_1","Chikushino",NA,"筑紫野市","Shi","City",NA,"JP.FO.CN"
"185098","JPN","Japan","JPN.7_1","Fukuoka","福岡県","JPN.7.8_1","Chikuzen",NA,"筑前町","Machi","Town",NA,NA
"185078","JPN","Japan","JPN.7_1","Fukuoka","福岡県","JPN.7.9_1","Dazaifu",NA,"太宰府市","Shi","City",NA,"JP.FO.DZ"
"184985","JPN","Japan","JPN.7_1","Fukuoka","福岡県","JPN.7.10_1","Fukuchi",NA,"福智町","Machi","Town",NA,NA
"184999","JPN","Japan","JPN.7_1","Fukuoka","福岡県","JPN.7.11_1","Fukuoka",NA,"福岡市","Shi","City",NA,"JP.FO.FK"
"184938","JPN","Japan","JPN.7_1","Fukuoka","福岡県","JPN.7.12_1","Fukutsu",NA,"福津市","Shi","City",NA,NA
"185185","JPN","Japan","JPN.7_1","Fukuoka","福岡県","JPN.7.13_1","Hirokawa",NA,"広川町","Machi","Town",NA,NA
"185003","JPN","Japan","JPN.7_1","Fukuoka","福岡県","JPN.7.14_1","Hisayama",NA,"久山町","Machi","Town",NA,NA
"185175","JPN","Japan","JPN.7_1","Fukuoka","福岡県","JPN.7.15_1","Hoshino",NA,"星野村","Mura","Village",NA,NA
"185009","JPN","Japan","JPN.7_1","Fukuoka","福岡県","JPN.7.16_1","Iizuka",NA,"飯塚市","Shi","City",NA,"JP.FO.IZ"
"185019","JPN","Japan","JPN.7_1","Fukuoka","福岡県","JPN.7.17_1","Itoda",NA,"糸田町","Machi","Town",NA,NA
"185044","JPN","Japan","JPN.7_1","Fukuoka","福岡県","JPN.7.18_1","Kama",NA,"嘉麻市","Shi","City",NA,NA
"184954","JPN","Japan","JPN.7_1","Fukuoka","福岡県","JPN.7.19_1","Kanda",NA,"苅田町","Machi","Town",NA,NA
"185080","JPN","Japan","JPN.7_1","Fukuoka","福岡県","JPN.7.20_1","Kasuga",NA,"春日市","Shi","City",NA,"JP.FO.KS"
"185033","JPN","Japan","JPN.7_1","Fukuoka","福岡県","JPN.7.21_1","Kasuya",NA,"粕屋町","Machi","Town",NA,"JP.FO.KY"
"184990","JPN","Japan","JPN.7_1","Fukuoka","福岡県","JPN.7.22_1","Kawara",NA,"香春町","Machi","Town",NA,NA
"185043","JPN","Japan","JPN.7_1","Fukuoka","福岡県","JPN.7.23_1","Kawasaki",NA,"川崎町","Machi","Town",NA,NA
"185059","JPN","Japan","JPN.7_1","Fukuoka","福岡県","JPN.7.24_1","Keisen",NA,"桂川町","Machi","Town",NA,NA
"184907","JPN","Japan","JPN.7_1","Fukuoka","福岡県","JPN.7.25_1","Kitakyūshū",NA,"北九州市","Shi","City",NA,NA
"184973","JPN","Japan","JPN.7_1","Fukuoka","福岡県","JPN.7.26_1","Koga",NA,"古賀市","Shi","City",NA,"JP.FO.KG"
"185039","JPN","Japan","JPN.7_1","Fukuoka","福岡県","JPN.7.27_1","Kōge",NA,"上毛町","Machi","Town",NA,NA
"184991","JPN","Japan","JPN.7_1","Fukuoka","福岡県","JPN.7.28_1","Kotake",NA,"小竹町","Machi","Town",NA,NA
"184948","JPN","Japan","JPN.7_1","Fukuoka","福岡県","JPN.7.29_1","Kurate",NA,"鞍手町","Machi","Town",NA,"JP.FO.KT"
"185203","JPN","Japan","JPN.7_1","Fukuoka","福岡県","JPN.7.30_1","Kurogi",NA,"黒木町","Machi","Town",NA,NA
"185149","JPN","Japan","JPN.7_1","Fukuoka","福岡県","JPN.7.31_1","Kurume",NA,"久留米市","Shi","City",NA,"JP.FO.KM"
"185068","JPN","Japan","JPN.7_1","Fukuoka","福岡県","JPN.7.32_1","Maebaru",NA,"前原市","Shi","City",NA,"JP.FO.MB"
"184986","JPN","Japan","JPN.7_1","Fukuoka","福岡県","JPN.7.33_1","Miyako",NA,"みやこ町","Machi","Town",NA,"JP.FO.MY"
"185222","JPN","Japan","JPN.7_1","Fukuoka","福岡県","JPN.7.34_1","Miyama",NA,"みやま市","Machi","Town",NA,NA
"184963","JPN","Japan","JPN.7_1","Fukuoka","福岡県","JPN.7.35_1","Miyawaka",NA,"宮若市","Shi","City",NA,NA
"184929","JPN","Japan","JPN.7_1","Fukuoka","福岡県","JPN.7.36_1","Mizumaki",NA,"水巻町","Machi","Town",NA,NA
"184798","JPN","Japan","JPN.7_1","Fukuoka","福岡県","JPN.7.37_1","Munakata",NA,"宗像市","Shi","City",NA,"JP.FO.MG"
"185084","JPN","Japan","JPN.7_1","Fukuoka","福岡県","JPN.7.38_1","Nakagawa",NA,"那珂川町","Machi","Town",NA,NA
"184941","JPN","Japan","JPN.7_1","Fukuoka","福岡県","JPN.7.39_1","Nakama",NA,"中間市","Shi","City",NA,"JP.FO.NK"
"185081","JPN","Japan","JPN.7_1","Fukuoka","福岡県","JPN.7.40_1","Nijō",NA,"二丈町","Machi","Town",NA,NA
"184965","JPN","Japan","JPN.7_1","Fukuoka","福岡県","JPN.7.41_1","Nōgata",NA,"直方市","Shi","City",NA,NA
"185118","JPN","Japan","JPN.7_1","Fukuoka","福岡県","JPN.7.42_1","Ogōri",NA,"小郡市","Shi","City",NA,NA
"184928","JPN","Japan","JPN.7_1","Fukuoka","福岡県","JPN.7.43_1","Okagaki",NA,"岡垣町","Machi","Town",NA,NA
"185204","JPN","Japan","JPN.7_1","Fukuoka","福岡県","JPN.7.44_1","Ōkawa",NA,"大川市","Shi","City",NA,NA
"185201","JPN","Japan","JPN.7_1","Fukuoka","福岡県","JPN.7.45_1","Ōki",NA,"大木町","Machi","Town",NA,NA
"185250","JPN","Japan","JPN.7_1","Fukuoka","福岡県","JPN.7.46_1","Ōmuta",NA,"大牟田市","Shi","City",NA,NA
"184933","JPN","Japan","JPN.7_1","Fukuoka","福岡県","JPN.7.47_1","Onga",NA,"遠賀町","Machi","Town",NA,"JP.FO.ON"
"185073","JPN","Japan","JPN.7_1","Fukuoka","福岡県","JPN.7.48_1","Ōnojō",NA,"大野城市","Shi","City",NA,NA
"185030","JPN","Japan","JPN.7_1","Fukuoka","福岡県","JPN.7.49_1","Ōtō",NA,"大任町","Machi","Town",NA,NA
"185020","JPN","Japan","JPN.7_1","Fukuoka","福岡県","JPN.7.50_1","Sasaguri",NA,"篠栗町","Machi","Town",NA,NA
"185029","JPN","Japan","JPN.7_1","Fukuoka","福岡県","JPN.7.51_1","Shima",NA,"志摩町","Machi","Town",NA,NA
"185057","JPN","Japan","JPN.7_1","Fukuoka","福岡県","JPN.7.52_1","Shime",NA,"志免町","Machi","Town",NA,NA
"184972","JPN","Japan","JPN.7_1","Fukuoka","福岡県","JPN.7.53_1","Shingū",NA,"新宮町","Machi","Town",NA,NA
"185062","JPN","Japan","JPN.7_1","Fukuoka","福岡県","JPN.7.54_1","Soeda",NA,"添田町","Machi","Town",NA,NA
"185047","JPN","Japan","JPN.7_1","Fukuoka","福岡県","JPN.7.55_1","Sue",NA,"須恵町","Machi","Town",NA,NA
"185133","JPN","Japan","JPN.7_1","Fukuoka","福岡県","JPN.7.56_1","Tachiarai",NA,"大刀洗町","Machi","Town",NA,NA
"185214","JPN","Japan","JPN.7_1","Fukuoka","福岡県","JPN.7.57_1","Tachibana",NA,"立花町","Machi","Town",NA,NA
"185012","JPN","Japan","JPN.7_1","Fukuoka","福岡県","JPN.7.58_1","Tagawa",NA,"田川市","Shi","City",NA,"JP.FO.TG"
"185103","JPN","Japan","JPN.7_1","Fukuoka","福岡県","JPN.7.59_1","Tōhō",NA,"東峰村","Mura","Village",NA,NA
"185151","JPN","Japan","JPN.7_1","Fukuoka","福岡県","JPN.7.60_1","Ukiha",NA,"うきは市","Shi","City",NA,"JP.FO.UK"
"185065","JPN","Japan","JPN.7_1","Fukuoka","福岡県","JPN.7.61_1","Umi",NA,"宇美町","Machi","Town",NA,NA
"185217","JPN","Japan","JPN.7_1","Fukuoka","福岡県","JPN.7.62_1","Yabe",NA,"矢部村","Mura","Village",NA,NA
"185174","JPN","Japan","JPN.7_1","Fukuoka","福岡県","JPN.7.63_1","Yame",NA,"八女市","Shi","City",NA,"JP.FO.YG"
"185218","JPN","Japan","JPN.7_1","Fukuoka","福岡県","JPN.7.64_1","Yanagawa",NA,"柳川市","Shi","City",NA,"JP.FO.YN"
"185058","JPN","Japan","JPN.7_1","Fukuoka","福岡県","JPN.7.65_1","Yoshitomi",NA,"吉富町","Machi","Town",NA,NA
"184979","JPN","Japan","JPN.7_1","Fukuoka","福岡県","JPN.7.66_1","Yukuhashi",NA,"行橋市","Shi","City",NA,"JP.FO.YK"
"182887","JPN","Japan","JPN.8_1","Fukushima","福島県","JPN.8.1_1","Aizubange",NA,"会津坂下町","Machi","Town",NA,NA
"182956","JPN","Japan","JPN.8_1","Fukushima","福島県","JPN.8.2_1","Aizumisato",NA,NA,"Machi","Town",NA,NA
"182920","JPN","Japan","JPN.8_1","Fukushima","福島県","JPN.8.3_1","Aizuwakamatsu",NA,"会津若松市","Shi","City",NA,"JP.FS.AZ"
"183146","JPN","Japan","JPN.8_1","Fukushima","福島県","JPN.8.4_1","Asakawa",NA,"浅川町","Machi","Town",NA,NA
"182903","JPN","Japan","JPN.8_1","Fukushima","福島県","JPN.8.5_1","Bandai",NA,"磐梯町","Machi","Town",NA,NA
"182770","JPN","Japan","JPN.8_1","Fukushima","福島県","JPN.8.6_1","Date",NA,"伊達市","Shi","City",NA,"JP.FS.DT"
"182751","JPN","Japan","JPN.8_1","Fukushima","福島県","JPN.8.7_1","Fukushima",NA,"福島市","Shi","City",NA,"JP.FS.FK"
"183128","JPN","Japan","JPN.8_1","Fukushima","福島県","JPN.8.8_1","Furudono",NA,"古殿町","Machi","Town",NA,NA
"182985","JPN","Japan","JPN.8_1","Fukushima","福島県","JPN.8.9_1","Futaba",NA,"双葉町","Machi","Town",NA,"JP.FS.FT"
"183178","JPN","Japan","JPN.8_1","Fukushima","福島県","JPN.8.10_1","Hanawa",NA,"塙町","Machi","Town",NA,NA
"183116","JPN","Japan","JPN.8_1","Fukushima","福島県","JPN.8.11_1","Hinoemata",NA,"檜枝岐村","Mura","Village",NA,NA
"183087","JPN","Japan","JPN.8_1","Fukushima","福島県","JPN.8.12_1","Hirata",NA,"平田村","Machi","Town",NA,NA
"183093","JPN","Japan","JPN.8_1","Fukushima","福島県","JPN.8.13_1","Hirono",NA,"広野町","Machi","Town",NA,NA
"182863","JPN","Japan","JPN.8_1","Fukushima","福島県","JPN.8.14_1","Iino",NA,"飯野町","Machi","Town",NA,NA
"182834","JPN","Japan","JPN.8_1","Fukushima","福島県","JPN.8.15_1","Iitate",NA,"飯舘村","Mura","Village",NA,NA
"182838","JPN","Japan","JPN.8_1","Fukushima","福島県","JPN.8.16_1","Inawashiro",NA,"猪苗代町","Machi","Town",NA,NA
"183110","JPN","Japan","JPN.8_1","Fukushima","福島県","JPN.8.17_1","Ishikawa",NA,"石川町","Machi","Town",NA,"JP.FS.II"
"183219","JPN","Japan","JPN.8_1","Fukushima","福島県","JPN.8.18_1","Iwaki",NA,"いわき市","Shi","City",NA,"JP.FS.IK"
"183119","JPN","Japan","JPN.8_1","Fukushima","福島県","JPN.8.19_1","Izumizaki",NA,"泉崎村","Mura","Village",NA,NA
"183085","JPN","Japan","JPN.8_1","Fukushima","福島県","JPN.8.20_1","Kagamiishi",NA,"鏡石町","Machi","Town",NA,NA
"182965","JPN","Japan","JPN.8_1","Fukushima","福島県","JPN.8.21_1","Kaneyama",NA,"金山町","Machi","Town",NA,NA
"182934","JPN","Japan","JPN.8_1","Fukushima","福島県","JPN.8.22_1","Katsurao",NA,"葛尾村","Mura","Village",NA,NA
"182855","JPN","Japan","JPN.8_1","Fukushima","福島県","JPN.8.23_1","Kawamata",NA,"川俣町","Machi","Town",NA,NA
"183027","JPN","Japan","JPN.8_1","Fukushima","福島県","JPN.8.24_1","Kawauchi",NA,"川内村","Mura","Village",NA,NA
"182805","JPN","Japan","JPN.8_1","Fukushima","福島県","JPN.8.25_1","Kitakata",NA,"喜多方市","Shi","City",NA,"JP.FS.KK"
"182827","JPN","Japan","JPN.8_1","Fukushima","福島県","JPN.8.26_1","Kitashiobara",NA,"北塩原村","Mura","Village",NA,NA
"182776","JPN","Japan","JPN.8_1","Fukushima","福島県","JPN.8.27_1","Kōri",NA,"桑折町","Machi","Town",NA,NA
"182901","JPN","Japan","JPN.8_1","Fukushima","福島県","JPN.8.28_1","Kōriyama",NA,"郡山市","Shi","City",NA,NA
"182766","JPN","Japan","JPN.8_1","Fukushima","福島県","JPN.8.29_1","Kunimi",NA,"国見町","Machi","Town",NA,NA
"182970","JPN","Japan","JPN.8_1","Fukushima","福島県","JPN.8.30_1","Miharu",NA,"三春町","Machi","Town",NA,NA
"183072","JPN","Japan","JPN.8_1","Fukushima","福島県","JPN.8.31_1","Minamiaizu",NA,"南会津町","Machi","Town",NA,"JP.FS.MZ"
"182841","JPN","Japan","JPN.8_1","Fukushima","福島県","JPN.8.32_1","Minamisōma",NA,"南相馬市","Shi","City",NA,NA
"182974","JPN","Japan","JPN.8_1","Fukushima","福島県","JPN.8.33_1","Mishima",NA,"三島町","Machi","Town",NA,NA
"182940","JPN","Japan","JPN.8_1","Fukushima","福島県","JPN.8.34_1","Motomiya",NA,"本宮市","Shi","City",NA,NA
"183123","JPN","Japan","JPN.8_1","Fukushima","福島県","JPN.8.35_1","Nakajima",NA,"中島村","Mura","Village",NA,NA
"182902","JPN","Japan","JPN.8_1","Fukushima","福島県","JPN.8.36_1","Namie",NA,"浪江町","Machi","Town",NA,NA
"183055","JPN","Japan","JPN.8_1","Fukushima","福島県","JPN.8.37_1","Naraha",NA,"楢葉町","Machi","Town",NA,NA
"182881","JPN","Japan","JPN.8_1","Fukushima","福島県","JPN.8.38_1","Nihonmatsu",NA,"二本松市","Shi","City",NA,NA
"182809","JPN","Japan","JPN.8_1","Fukushima","福島県","JPN.8.39_1","Nishiaizu",NA,"西会津町","Machi","Town",NA,NA
"183097","JPN","Japan","JPN.8_1","Fukushima","福島県","JPN.8.40_1","Nishigou",NA,"西郷村","Mura","Village",NA,NA
"183012","JPN","Japan","JPN.8_1","Fukushima","福島県","JPN.8.41_1","Ōkuma",NA,"大熊町","Machi","Town",NA,NA
"183046","JPN","Japan","JPN.8_1","Fukushima","福島県","JPN.8.42_1","Ono",NA,"小野町","Machi","Town",NA,NA
"182895","JPN","Japan","JPN.8_1","Fukushima","福島県","JPN.8.43_1","Ōtama",NA,"大玉村","Mura","Village",NA,NA
"183157","JPN","Japan","JPN.8_1","Fukushima","福島県","JPN.8.44_1","Samegawa",NA,"鮫川村","Mura","Village",NA,NA
"183047","JPN","Japan","JPN.8_1","Fukushima","福島県","JPN.8.45_1","Shimogō",NA,"下郷町","Machi","Town",NA,NA
"182780","JPN","Japan","JPN.8_1","Fukushima","福島県","JPN.8.46_1","Shinchi",NA,"新地町","Machi","Town",NA,NA
"183090","JPN","Japan","JPN.8_1","Fukushima","福島県","JPN.8.47_1","Shirakawa",NA,"白河市","Shi","City",NA,"JP.FS.SH"
"183034","JPN","Japan","JPN.8_1","Fukushima","福島県","JPN.8.48_1","Shōwa",NA,"昭和村","Mura","Village",NA,NA
"182799","JPN","Japan","JPN.8_1","Fukushima","福島県","JPN.8.49_1","Sōma",NA,"相馬市","Shi","City",NA,NA
"183048","JPN","Japan","JPN.8_1","Fukushima","福島県","JPN.8.50_1","Sukagawa",NA,"須賀川市","Shi","City",NA,"JP.FS.SK"
"182991","JPN","Japan","JPN.8_1","Fukushima","福島県","JPN.8.51_1","Tadami",NA,"只見町","Machi","Town",NA,NA
"183096","JPN","Japan","JPN.8_1","Fukushima","福島県","JPN.8.52_1","Tamakawa",NA,"玉川村","Machi","Town",NA,NA
"182946","JPN","Japan","JPN.8_1","Fukushima","福島県","JPN.8.53_1","Tamura",NA,"田村市","Shi","City",NA,"JP.FS.TM"
"183160","JPN","Japan","JPN.8_1","Fukushima","福島県","JPN.8.54_1","Tanagura",NA,"棚倉町","Machi","Town",NA,NA
"183057","JPN","Japan","JPN.8_1","Fukushima","福島県","JPN.8.55_1","Ten'ei",NA,"天栄村;","Mura","Village",NA,NA
"183036","JPN","Japan","JPN.8_1","Fukushima","福島県","JPN.8.56_1","Tomioka",NA,"富岡町","Machi","Town",NA,NA
"183103","JPN","Japan","JPN.8_1","Fukushima","福島県","JPN.8.57_1","Yabuki",NA,"矢吹町","Machi","Town",NA,NA
"183208","JPN","Japan","JPN.8_1","Fukushima","福島県","JPN.8.58_1","Yamatsuri",NA,"矢祭町","Machi","Town",NA,NA
"182929","JPN","Japan","JPN.8_1","Fukushima","福島県","JPN.8.59_1","Yanaizu",NA,"柳津町","Machi","Town",NA,NA
"182910","JPN","Japan","JPN.8_1","Fukushima","福島県","JPN.8.60_1","Yugawa",NA,"湯川村","Mura","Village",NA,NA
"184095","JPN","Japan","JPN.9_1","Gifu","岐阜県","JPN.9.1_1","Anpachi",NA,"安八町","Machi","Town",NA,"JP.GF.AN"
"183958","JPN","Japan","JPN.9_1","Gifu","岐阜県","JPN.9.2_1","Ena",NA,"恵那市","Shi","City",NA,"JP.GF.EG"
"183628","JPN","Japan","JPN.9_1","Gifu","岐阜県","JPN.9.3_1","Gero",NA,"下呂市","Shi","City",NA,NA
"183968","JPN","Japan","JPN.9_1","Gifu","岐阜県","JPN.9.4_1","Gifu",NA,"岐阜市","Shi","City",NA,"JP.GF.GF"
"184087","JPN","Japan","JPN.9_1","Gifu","岐阜県","JPN.9.5_1","Ginan",NA,"岐南町","Machi","Town",NA,NA
"184046","JPN","Japan","JPN.9_1","Gifu","岐阜県","JPN.9.6_1","Godo",NA,"神戸町","Machi","Town",NA,NA
"183603","JPN","Japan","JPN.9_1","Gifu","岐阜県","JPN.9.7_1","Gujō",NA,"郡上市","Shi","City",NA,NA
"184116","JPN","Japan","JPN.9_1","Gifu","岐阜県","JPN.9.8_1","Hashima",NA,"羽島市","Shi","City",NA,"JP.GF.HG"
"183910","JPN","Japan","JPN.9_1","Gifu","岐阜県","JPN.9.9_1","Hichiso",NA,"七宗町","Machi","Town",NA,NA
"183399","JPN","Japan","JPN.9_1","Gifu","岐阜県","JPN.9.10_1","Hida",NA,"飛騨市","Shi","City",NA,NA
"183873","JPN","Japan","JPN.9_1","Gifu","岐阜県","JPN.9.11_1","Higashishirakawa",NA,"東白川村","Mura","Village",NA,NA
"183789","JPN","Japan","JPN.9_1","Gifu","岐阜県","JPN.9.12_1","Ibigawa",NA,"揖斐川町","Machi","Town",NA,NA
"184014","JPN","Japan","JPN.9_1","Gifu","岐阜県","JPN.9.13_1","Ikeda Town",NA,"池田町","Machi","Town",NA,NA
"184163","JPN","Japan","JPN.9_1","Gifu","岐阜県","JPN.9.14_1","Kaizu",NA,"海津市","Shi","City",NA,"JP.GF.KZ"
"184037","JPN","Japan","JPN.9_1","Gifu","岐阜県","JPN.9.15_1","Kakamigahara",NA,"各務原市","Shi","City",NA,"JP.GF.KK"
"184019","JPN","Japan","JPN.9_1","Gifu","岐阜県","JPN.9.16_1","Kani",NA,"可児市","Shi","City",NA,"JP.GF.KG"
"184096","JPN","Japan","JPN.9_1","Gifu","岐阜県","JPN.9.17_1","Kasamatsu",NA,"笠松町","Machi","Town",NA,NA
"183957","JPN","Japan","JPN.9_1","Gifu","岐阜県","JPN.9.18_1","Kawabe",NA,"川辺町","Machi","Town",NA,NA
"184048","JPN","Japan","JPN.9_1","Gifu","岐阜県","JPN.9.19_1","Kitagata",NA,"北方町","Machi","Town",NA,NA
"183899","JPN","Japan","JPN.9_1","Gifu","岐阜県","JPN.9.20_1","Mino",NA,"美濃市","Shi","City",NA,NA
"183955","JPN","Japan","JPN.9_1","Gifu","岐阜県","JPN.9.21_1","Minokamo",NA,"美濃加茂市","Shi","City",NA,"JP.GF.MK"
"184016","JPN","Japan","JPN.9_1","Gifu","岐阜県","JPN.9.22_1","Mitake",NA,"御嵩町","Machi","Town",NA,NA
"184058","JPN","Japan","JPN.9_1","Gifu","岐阜県","JPN.9.23_1","Mizuho",NA,"瑞穂市","Shi","City",NA,NA
"184015","JPN","Japan","JPN.9_1","Gifu","岐阜県","JPN.9.24_1","Mizunami",NA,"瑞浪市","Shi","City",NA,"JP.GF.MZ"
"183773","JPN","Japan","JPN.9_1","Gifu","岐阜県","JPN.9.25_1","Motosu",NA,"本巣市","Shi","City",NA,"JP.GF.MT"
"183781","JPN","Japan","JPN.9_1","Gifu","岐阜県","JPN.9.26_1","Nakatsugawa",NA,"中津川市","Shi","City",NA,"JP.GF.NK"
"184114","JPN","Japan","JPN.9_1","Gifu","岐阜県","JPN.9.27_1","Ōgaki",NA,"大垣市","Shi","City",NA,NA
"183993","JPN","Japan","JPN.9_1","Gifu","岐阜県","JPN.9.28_1","Ono",NA,"大野町","Machi","Town",NA,NA
"184056","JPN","Japan","JPN.9_1","Gifu","岐阜県","JPN.9.29_1","Sakahogi",NA,"坂祝町","Machi","Town",NA,NA
"183770","JPN","Japan","JPN.9_1","Gifu","岐阜県","JPN.9.30_1","Seki",NA,"関市","Shi","City",NA,"JP.GF.SK"
"184079","JPN","Japan","JPN.9_1","Gifu","岐阜県","JPN.9.31_1","Sekigahara",NA,"関ヶ原町","Machi","Town",NA,NA
"183856","JPN","Japan","JPN.9_1","Gifu","岐阜県","JPN.9.32_1","Shirakawa",NA,"白川村","Machi","Town",NA,NA
"183450","JPN","Japan","JPN.9_1","Gifu","岐阜県","JPN.9.33_1","Shirakawa Village",NA,"白川村","Mura","Village",NA,NA
"184067","JPN","Japan","JPN.9_1","Gifu","岐阜県","JPN.9.34_1","Tajimi",NA,"多治見市","Shi","City",NA,"JP.GF.TJ"
"183438","JPN","Japan","JPN.9_1","Gifu","岐阜県","JPN.9.35_1","Takayama",NA,"高山市","Shi","City",NA,"JP.GF.TK"
"184051","JPN","Japan","JPN.9_1","Gifu","岐阜県","JPN.9.36_1","Tarui",NA,"垂井町","Machi","Town",NA,NA
"184075","JPN","Japan","JPN.9_1","Gifu","岐阜県","JPN.9.37_1","Toki",NA,"土岐市","Shi","City",NA,"JP.GF.TG"
"183987","JPN","Japan","JPN.9_1","Gifu","岐阜県","JPN.9.38_1","Tomika",NA,"富加町","Machi","Town",NA,NA
"184101","JPN","Japan","JPN.9_1","Gifu","岐阜県","JPN.9.39_1","Unknown1",NA,NA,"Unknown","Unknown",NA,NA
"184145","JPN","Japan","JPN.9_1","Gifu","岐阜県","JPN.9.40_1","Wanouchi",NA,"輪之内町","Machi","Town",NA,NA
"183849","JPN","Japan","JPN.9_1","Gifu","岐阜県","JPN.9.41_1","Yamagata",NA,"山県市","Shi","City",NA,"JP.GF.YM"
